student_id,student_name,age,gender,previous_grades,attendance_percentage,study_hours_per_week,assignments_submitted,exam_scores,student_success
1426,Diya Kapoor,22.0,Female,62.0,78.0,,7.0,,1
1427,Saanvi Malhotra,23.0,Female,97.0,65.0,28.0,10.0,68.0,0
1428,Pari Singh,19.0,Male,78.0,84.0,17.0,17.0,37.0,1
1429,Ananya Bansal,22.0,Female,96.0,96.0,11.0,3.0,74.0,1
1430,Ananya Kumar,23.0,Female,56.0,80.0,12.0,9.0,57.0,0
1431,Arjun Mishra,17.0,Female,73.0,53.0,1.0,0.0,56.0,0
1432,Aryan Mehta,21.0,Male,98.0,86.0,36.0,4.0,94.0,1
1433,Aryan Agarwal,22.0,Male,80.0,66.0,15.0,12.0,63.0,0
1434,Krishna Kumar,20.0,Female,68.0,,23.0,0.0,91.0,1
1435,Aadhya Kumar,20.0,Female,48.0,97.0,34.0,7.0,,0
1436,Diya Mishra,18.0,Female,52.0,95.0,21.0,2.0,67.0,0
1437,Isha Bose,22.0,Male,45.0,75.0,35.0,2.0,55.0,0
1438,Aryan Saxena,21.0,Male,45.0,97.0,10.0,6.0,53.0,0
1439,Ishaan Choudhary,24.0,Female,59.0,88.0,28.0,3.0,68.0,0
1440,Pari Sharma,19.0,Male,91.0,90.0,34.0,2.0,50.0,1
1441,Vihaan Choudhary,17.0,Female,92.0,53.0,14.0,14.0,76.0,0
1442,Aadhya Saxena,18.0,,,79.0,,7.0,77.0,0
1443,Ishaan Gupta,20.0,Male,56.0,79.0,15.0,2.0,42.0,0
1444,Sai Kumar,19.0,Female,88.0,71.0,9.0,6.0,32.0,0
1445,Aadhya Mishra,19.0,Female,51.0,60.0,31.0,17.0,61.0,0
1446,Vivaan Kapoor,17.0,Female,87.0,51.0,1.0,,64.0,0
1447,Saanvi Mishra,,Female,86.0,93.0,23.0,10.0,48.0,1
1448,Myra Mishra,24.0,Male,84.0,61.0,,16.0,43.0,0
1449,Vivaan Singh,22.0,Male,94.0,79.0,1.0,5.0,77.0,0
1450,Pari Sharma,20.0,Male,40.0,85.0,37.0,7.0,97.0,0
1451,Myra Mehta,24.0,Female,56.0,67.0,30.0,0.0,74.0,0
1452,Arjun Sharma,21.0,Male,42.0,75.0,39.0,9.0,48.0,0
1453,Saanvi Gupta,24.0,Female,65.0,56.0,25.0,18.0,93.0,0
1454,Pari Kumar,19.0,,,50.0,28.0,2.0,95.0,0
1455,Aditya Chopra,17.0,Female,75.0,75.0,2.0,3.0,,0
1456,Rohan Bansal,21.0,Female,71.0,72.0,13.0,10.0,74.0,1
1457,Ira Gupta,22.0,Male,71.0,75.0,24.0,14.0,,1
1458,Riya Khanna,20.0,Female,43.0,,0.0,0.0,98.0,0
1459,Ishaan Choudhary,,Female,57.0,,2.0,8.0,32.0,0
1460,Krishna Mishra,19.0,Male,88.0,55.0,25.0,10.0,67.0,0
1461,Pari Saxena,21.0,Female,58.0,93.0,17.0,18.0,71.0,0
1462,Saanvi Choudhary,21.0,,,57.0,8.0,12.0,,0
1463,Arjun Nair,,Female,91.0,73.0,37.0,15.0,79.0,1
1464,Diya Singh,,Male,74.0,71.0,22.0,3.0,64.0,1
1465,Isha Sharma,19.0,Male,79.0,68.0,20.0,0.0,53.0,0
1466,Riya Verma,22.0,Female,53.0,86.0,0.0,19.0,46.0,0
1467,Riya Sharma,18.0,Male,97.0,67.0,20.0,12.0,69.0,0
1468,Sai Sharma,22.0,Female,72.0,80.0,26.0,0.0,95.0,1
1469,Pihu Bansal,20.0,Female,53.0,86.0,5.0,4.0,73.0,0
1470,Pari Verma,17.0,Female,73.0,79.0,35.0,4.0,52.0,1
1471,Myra Reddy,21.0,Female,94.0,,27.0,13.0,35.0,1
1472,Ishaan Verma,18.0,Female,43.0,82.0,16.0,13.0,95.0,0
1473,Aadhya Sharma,17.0,Male,63.0,59.0,39.0,7.0,50.0,0
1474,Sai Verma,18.0,Female,98.0,86.0,2.0,3.0,,0
1475,Ishaan Gupta,24.0,Male,68.0,61.0,11.0,6.0,58.0,0
1476,Ira Kumar,24.0,Male,58.0,79.0,38.0,19.0,36.0,0
1477,Vivaan Mehta,23.0,Female,45.0,76.0,11.0,,82.0,0
1478,Diya Kapoor,24.0,Female,96.0,88.0,1.0,14.0,66.0,0
1479,Aditya Reddy,22.0,,,58.0,21.0,3.0,52.0,0
1480,Saanvi Sharma,24.0,Male,88.0,70.0,22.0,18.0,37.0,0
1481,Aadhya Chopra,19.0,Male,79.0,61.0,29.0,8.0,77.0,0
1482,Vihaan Patel,21.0,Female,58.0,78.0,,12.0,39.0,0
1483,Krishna Patel,22.0,Male,92.0,82.0,8.0,13.0,53.0,0
1484,Pihu Reddy,17.0,Female,40.0,92.0,20.0,13.0,76.0,0
1485,Ishaan Mishra,23.0,Female,44.0,64.0,10.0,9.0,82.0,0
1486,Saanvi Kumar,23.0,Female,66.0,51.0,4.0,15.0,68.0,0
1487,Arjun Mehta,23.0,Male,55.0,88.0,34.0,4.0,96.0,0
1488,Ishaan Nair,17.0,Female,45.0,93.0,26.0,5.0,95.0,0
1489,Rohan Malhotra,17.0,Female,79.0,,1.0,1.0,35.0,0
1490,Pari Kumar,17.0,Female,52.0,,23.0,12.0,50.0,0
1491,Aditya Bose,17.0,Female,87.0,56.0,30.0,12.0,65.0,0
1492,Riya Nair,23.0,Female,74.0,92.0,32.0,18.0,32.0,1
1493,Saanvi Chopra,23.0,Male,58.0,67.0,38.0,17.0,71.0,0
1494,Ishaan Kumar,18.0,Female,51.0,93.0,29.0,18.0,74.0,0
1495,Vihaan Verma,22.0,Female,55.0,87.0,36.0,0.0,73.0,0
1496,Ira Saxena,21.0,Male,98.0,86.0,27.0,7.0,62.0,1
1497,Riya Nair,24.0,Female,82.0,82.0,30.0,15.0,89.0,1
1498,Rohan Patel,24.0,Male,49.0,93.0,10.0,1.0,99.0,0
1499,Aryan Kapoor,19.0,Female,64.0,80.0,22.0,7.0,55.0,1
1500,Isha Nair,23.0,Male,59.0,60.0,1.0,5.0,50.0,0
1501,Saanvi Agarwal,19.0,Male,70.0,53.0,39.0,15.0,31.0,0
1502,Rohan Chopra,22.0,Female,43.0,67.0,26.0,10.0,76.0,0
1503,Isha Bose,22.0,Female,83.0,53.0,34.0,16.0,59.0,0
1504,Arjun Bose,19.0,Female,62.0,98.0,1.0,18.0,56.0,0
1505,Aadhya Mishra,23.0,Male,41.0,83.0,38.0,10.0,49.0,0
1506,Myra Singh,19.0,Male,95.0,78.0,36.0,7.0,79.0,1
1507,Riya Bansal,24.0,Male,61.0,73.0,20.0,3.0,52.0,1
1508,Pari Bose,18.0,Female,90.0,71.0,4.0,10.0,42.0,0
1509,Vivaan Singh,24.0,Male,96.0,51.0,20.0,7.0,33.0,0
1510,Rohan Choudhary,20.0,Male,76.0,93.0,28.0,,43.0,1
1511,Aditya Mishra,23.0,Female,47.0,55.0,19.0,1.0,49.0,0
1512,Aarav Mishra,23.0,Male,46.0,91.0,37.0,15.0,42.0,0
1513,Aditya Das,21.0,Male,53.0,74.0,19.0,5.0,32.0,0
1514,Rohan Saxena,17.0,Female,95.0,70.0,24.0,18.0,76.0,0
1515,Krishna Agarwal,20.0,Male,94.0,65.0,1.0,7.0,32.0,0
1516,Aadhya Mishra,22.0,Female,42.0,80.0,31.0,13.0,30.0,0
1517,Sai Mehta,23.0,Female,89.0,63.0,25.0,15.0,53.0,0
1518,Pihu Agarwal,19.0,Female,55.0,88.0,5.0,11.0,,0
1519,Pari Khanna,20.0,Female,94.0,77.0,2.0,4.0,43.0,0
1520,Aarav Reddy,21.0,Female,58.0,81.0,32.0,18.0,96.0,0
1521,Aditya Das,22.0,,,77.0,0.0,17.0,42.0,0
1522,Ananya Singh,17.0,Male,57.0,98.0,4.0,8.0,76.0,0
1523,Saanvi Malhotra,17.0,Female,91.0,,12.0,1.0,79.0,0
1524,Saanvi Kapoor,21.0,Female,55.0,94.0,18.0,19.0,55.0,0
1525,Diya Kumar,21.0,Male,47.0,71.0,11.0,11.0,32.0,0
1526,Isha Patel,19.0,Female,99.0,81.0,24.0,1.0,80.0,1
1527,Myra Gupta,23.0,Female,72.0,54.0,34.0,9.0,,0
1528,Saanvi Khanna,17.0,Female,88.0,72.0,11.0,0.0,97.0,1
1529,Isha Agarwal,22.0,Male,51.0,,29.0,3.0,65.0,0
1530,Aarav Das,20.0,Male,92.0,91.0,4.0,11.0,80.0,0
1531,Aditya Choudhary,22.0,Female,50.0,81.0,33.0,8.0,30.0,0
1532,Myra Reddy,18.0,Female,44.0,59.0,21.0,3.0,62.0,0
1533,Aditya Singh,18.0,Male,66.0,88.0,38.0,,36.0,1
1534,Pari Bansal,21.0,Male,51.0,64.0,12.0,5.0,81.0,0
1535,Vivaan Mehta,19.0,Female,56.0,56.0,2.0,0.0,40.0,0
1536,Aadhya Bansal,18.0,Female,45.0,78.0,19.0,9.0,56.0,0
1537,Pihu Nair,17.0,Male,72.0,96.0,30.0,13.0,43.0,1
1538,Ira Mehta,22.0,Male,44.0,52.0,4.0,17.0,75.0,0
1539,Pari Chopra,22.0,Male,96.0,68.0,23.0,,39.0,0
1540,Krishna Patel,,,,59.0,39.0,17.0,53.0,0
1541,Pihu Choudhary,23.0,Male,53.0,77.0,32.0,19.0,90.0,0
1542,Sai Agarwal,23.0,Female,44.0,78.0,7.0,15.0,47.0,0
1543,Pari Kumar,20.0,Male,93.0,64.0,,14.0,38.0,0
1544,Rohan Reddy,21.0,Male,95.0,84.0,19.0,15.0,46.0,1
1545,Myra Singh,24.0,Male,98.0,55.0,15.0,7.0,87.0,0
1546,Pari Singh,20.0,Male,72.0,61.0,11.0,12.0,42.0,0
1547,Aarav Choudhary,24.0,Female,89.0,96.0,12.0,10.0,79.0,1
1548,Ananya Reddy,23.0,Female,87.0,87.0,38.0,6.0,35.0,1
1549,Vihaan Das,21.0,Male,80.0,62.0,24.0,16.0,80.0,0
1550,Pari Verma,24.0,Female,58.0,78.0,31.0,17.0,65.0,0
1551,Pari Verma,21.0,Male,61.0,68.0,23.0,18.0,54.0,0
1552,Krishna Gupta,21.0,Male,44.0,52.0,8.0,12.0,40.0,0
1553,Isha Malhotra,23.0,Male,98.0,57.0,39.0,14.0,73.0,0
1554,Vihaan Reddy,20.0,Male,41.0,57.0,22.0,0.0,43.0,0
1555,Diya Saxena,20.0,Female,69.0,69.0,12.0,15.0,58.0,0
1556,Aditya Reddy,21.0,Male,86.0,96.0,31.0,4.0,79.0,1
1557,Vivaan Bose,18.0,Male,78.0,53.0,14.0,2.0,34.0,0
1558,Ira Reddy,19.0,Female,43.0,70.0,35.0,9.0,,0
1559,Saanvi Verma,23.0,Male,72.0,52.0,4.0,18.0,86.0,0
1560,Isha Mishra,,Male,52.0,94.0,21.0,4.0,55.0,0
1561,Vihaan Agarwal,19.0,Male,59.0,57.0,15.0,6.0,35.0,0
1562,Arjun Sharma,,Female,93.0,72.0,,13.0,45.0,0
1563,Aditya Khanna,20.0,Male,46.0,65.0,23.0,2.0,89.0,0
1564,Riya Choudhary,18.0,Female,54.0,62.0,,12.0,41.0,0
1565,Vivaan Chopra,19.0,Male,62.0,52.0,17.0,12.0,32.0,0
1566,Aadhya Malhotra,19.0,Male,53.0,97.0,6.0,9.0,92.0,0
1567,Aarav Nair,21.0,Female,62.0,58.0,3.0,1.0,93.0,0
1568,Ishaan Khanna,20.0,Male,58.0,63.0,25.0,5.0,91.0,0
1569,Krishna Reddy,19.0,Male,93.0,62.0,4.0,7.0,35.0,0
1570,Sai Bose,22.0,Female,68.0,56.0,15.0,3.0,48.0,0
1571,Ishaan Bose,18.0,Female,95.0,64.0,34.0,11.0,47.0,0
1572,Ishaan Khanna,24.0,Female,59.0,56.0,25.0,14.0,72.0,0
1573,Ananya Kapoor,22.0,Female,68.0,87.0,17.0,7.0,32.0,1
1574,Rohan Patel,22.0,Female,63.0,83.0,28.0,6.0,67.0,1
1575,Pari Chopra,24.0,,,90.0,22.0,13.0,97.0,0
1576,Vivaan Agarwal,23.0,Female,49.0,71.0,13.0,18.0,73.0,0
1577,Saanvi Bansal,23.0,Male,80.0,73.0,14.0,13.0,92.0,1
1578,Aadhya Saxena,18.0,Male,96.0,98.0,32.0,12.0,71.0,1
1579,Aarav Das,22.0,Male,47.0,86.0,,0.0,93.0,0
1580,Diya Mehta,19.0,Female,65.0,93.0,20.0,,83.0,1
1581,Pari Agarwal,20.0,Female,68.0,50.0,16.0,0.0,66.0,0
1582,Aditya Verma,18.0,Male,49.0,59.0,22.0,,33.0,0
1583,Ishaan Saxena,21.0,Female,56.0,92.0,16.0,9.0,31.0,0
1584,Arjun Choudhary,24.0,,,,13.0,2.0,73.0,0
1585,Arjun Choudhary,22.0,Female,45.0,95.0,28.0,19.0,96.0,0
1586,Ira Bose,18.0,Female,97.0,57.0,19.0,8.0,97.0,0
1587,Pihu Das,17.0,Male,44.0,98.0,29.0,2.0,91.0,0
1588,Ananya Khanna,17.0,Male,67.0,74.0,18.0,5.0,30.0,1
1589,Riya Choudhary,,Female,80.0,99.0,38.0,5.0,46.0,1
1590,Diya Saxena,24.0,Male,44.0,61.0,12.0,11.0,,0
1591,Myra Bansal,20.0,Female,57.0,74.0,17.0,0.0,38.0,0
1592,Vihaan Singh,19.0,Female,65.0,66.0,22.0,15.0,82.0,0
1593,Ira Mehta,20.0,Male,59.0,75.0,32.0,4.0,88.0,0
1594,Saanvi Chopra,20.0,Male,80.0,95.0,38.0,8.0,38.0,1
1595,Krishna Singh,20.0,Male,88.0,97.0,39.0,9.0,41.0,1
1596,Pihu Agarwal,24.0,Female,66.0,63.0,17.0,12.0,70.0,0
1597,Rohan Bansal,20.0,Male,88.0,90.0,,14.0,44.0,0
1598,Riya Nair,21.0,Female,51.0,85.0,32.0,11.0,95.0,0
1599,Vihaan Das,24.0,Male,46.0,72.0,31.0,4.0,40.0,0
1600,Saanvi Mehta,21.0,Male,98.0,92.0,16.0,4.0,37.0,1
1601,Aditya Verma,24.0,Female,42.0,55.0,18.0,17.0,84.0,0
1602,Krishna Das,23.0,Female,49.0,96.0,26.0,11.0,35.0,0
1603,Ira Mishra,18.0,Female,73.0,54.0,5.0,2.0,82.0,0
1604,Saanvi Khanna,17.0,Female,64.0,92.0,34.0,6.0,49.0,1
1605,Diya Reddy,20.0,Female,74.0,74.0,36.0,16.0,68.0,1
1606,Rohan Bansal,23.0,Female,55.0,67.0,33.0,18.0,63.0,0
1607,Diya Khanna,18.0,,,62.0,19.0,17.0,86.0,0
1608,Krishna Das,17.0,Female,99.0,92.0,24.0,0.0,48.0,1
1609,Krishna Malhotra,,Male,63.0,63.0,3.0,,60.0,0
1610,Aadhya Kumar,19.0,Female,49.0,77.0,9.0,1.0,69.0,0
1611,Aarav Singh,21.0,Female,77.0,67.0,9.0,0.0,43.0,0
1612,Sai Nair,22.0,Male,61.0,77.0,23.0,6.0,66.0,1
1613,Vivaan Reddy,24.0,Female,65.0,76.0,20.0,10.0,73.0,1
1614,Ananya Mishra,17.0,Male,82.0,81.0,10.0,10.0,38.0,0
1615,Krishna Singh,22.0,Male,94.0,96.0,26.0,17.0,87.0,1
1616,Ishaan Verma,19.0,Female,78.0,58.0,15.0,16.0,49.0,0
1617,Riya Kapoor,23.0,Male,66.0,89.0,25.0,1.0,79.0,1
1618,Vivaan Malhotra,17.0,Female,68.0,81.0,29.0,6.0,49.0,1
1619,Pihu Gupta,22.0,,,69.0,15.0,6.0,65.0,0
1620,Rohan Gupta,21.0,Male,77.0,77.0,6.0,9.0,,0
1621,Aarav Verma,21.0,Male,59.0,,15.0,2.0,61.0,0
1622,Ananya Mehta,18.0,Female,66.0,53.0,34.0,11.0,30.0,0
1623,Krishna Saxena,22.0,Female,80.0,95.0,15.0,2.0,46.0,1
1624,Sai Sharma,20.0,Male,93.0,83.0,39.0,10.0,38.0,1
1625,Ira Khanna,22.0,Male,59.0,97.0,11.0,11.0,,0
1626,Aadhya Verma,,Female,83.0,52.0,34.0,3.0,95.0,0
1627,Vihaan Malhotra,17.0,Female,58.0,75.0,20.0,15.0,61.0,0
1628,Pari Sharma,17.0,Male,59.0,57.0,35.0,19.0,74.0,0
1629,Diya Sharma,23.0,Male,74.0,55.0,16.0,17.0,38.0,0
1630,Pari Mishra,22.0,Female,86.0,65.0,31.0,3.0,59.0,0
1631,Riya Mishra,23.0,Female,41.0,73.0,5.0,5.0,67.0,0
1632,Krishna Mehta,19.0,Female,69.0,97.0,23.0,14.0,89.0,1
1633,Krishna Bansal,24.0,Female,92.0,88.0,26.0,0.0,30.0,1
1634,Rohan Kapoor,23.0,Female,73.0,79.0,19.0,2.0,34.0,1
1635,Rohan Singh,21.0,Male,61.0,94.0,24.0,4.0,92.0,1
1636,Ananya Chopra,23.0,Female,42.0,62.0,1.0,16.0,65.0,0
1637,Riya Mehta,17.0,Male,45.0,54.0,8.0,13.0,94.0,0
1638,Vihaan Khanna,21.0,Female,54.0,74.0,27.0,8.0,53.0,0
1639,Aarav Gupta,17.0,Male,66.0,69.0,37.0,2.0,33.0,0
1640,Arjun Malhotra,,Female,49.0,67.0,2.0,12.0,97.0,0
1641,Diya Agarwal,20.0,Female,48.0,96.0,19.0,2.0,54.0,0
1642,Pari Kumar,17.0,Male,72.0,67.0,5.0,10.0,36.0,0
1643,Sai Mishra,21.0,Male,71.0,51.0,38.0,1.0,42.0,0
1644,Pari Khanna,18.0,Female,87.0,59.0,32.0,14.0,97.0,0
1645,Vihaan Mishra,17.0,Female,45.0,94.0,0.0,12.0,72.0,0
1646,Pari Patel,19.0,Female,80.0,99.0,36.0,18.0,86.0,1
1647,Arjun Mehta,23.0,Female,98.0,96.0,5.0,15.0,65.0,0
1648,Arjun Patel,20.0,Female,75.0,61.0,33.0,17.0,43.0,0
1649,Aarav Kapoor,17.0,Male,98.0,96.0,14.0,6.0,56.0,1
1650,Aditya Khanna,18.0,Male,99.0,62.0,25.0,12.0,66.0,0
1651,Aarav Choudhary,19.0,Female,41.0,99.0,13.0,3.0,54.0,0
1652,Aditya Choudhary,22.0,Male,68.0,96.0,6.0,8.0,96.0,0
1653,Ananya Verma,18.0,Male,43.0,60.0,30.0,9.0,33.0,0
1654,Ishaan Agarwal,23.0,Male,40.0,68.0,23.0,8.0,45.0,0
1655,Arjun Gupta,18.0,Female,58.0,84.0,30.0,6.0,48.0,0
1656,Vivaan Nair,19.0,Male,65.0,88.0,28.0,14.0,58.0,1
1657,Vihaan Singh,18.0,Female,64.0,75.0,31.0,7.0,80.0,1
1658,Ira Malhotra,,Male,49.0,95.0,16.0,18.0,47.0,0
1659,Riya Bansal,17.0,Female,92.0,63.0,13.0,10.0,87.0,0
1660,Saanvi Mishra,24.0,Male,54.0,94.0,,4.0,73.0,0
1661,Riya Mishra,19.0,Female,98.0,93.0,35.0,1.0,45.0,1
1662,Ananya Choudhary,19.0,Female,61.0,73.0,23.0,9.0,94.0,1
1663,Pihu Reddy,20.0,Male,90.0,90.0,26.0,15.0,31.0,1
1664,Pari Nair,19.0,Female,87.0,50.0,24.0,12.0,85.0,0
1665,Arjun Malhotra,19.0,Female,60.0,92.0,31.0,7.0,57.0,0
1666,Aadhya Malhotra,22.0,Female,98.0,71.0,17.0,8.0,94.0,1
1667,Rohan Kumar,24.0,Female,95.0,72.0,17.0,10.0,,1
1668,Rohan Patel,17.0,Female,61.0,68.0,36.0,10.0,,0
1669,Aarav Kumar,23.0,Female,75.0,67.0,25.0,15.0,42.0,0
1670,Vihaan Mehta,20.0,Female,73.0,61.0,8.0,9.0,94.0,0
1671,Diya Chopra,22.0,Female,69.0,77.0,,11.0,45.0,1
1672,Rohan Khanna,21.0,Male,64.0,77.0,7.0,5.0,93.0,0
1673,Aarav Bansal,24.0,Male,84.0,82.0,19.0,11.0,,1
1674,Ira Choudhary,17.0,Female,67.0,68.0,21.0,9.0,80.0,0
1675,Aditya Choudhary,17.0,Female,40.0,77.0,18.0,17.0,87.0,0
1676,Riya Reddy,21.0,Male,88.0,98.0,29.0,17.0,75.0,1
1677,Diya Mishra,23.0,Male,84.0,86.0,,3.0,81.0,1
1678,Aarav Saxena,,Male,43.0,75.0,34.0,8.0,92.0,0
1679,Diya Choudhary,22.0,Female,46.0,84.0,10.0,6.0,89.0,0
1680,Arjun Gupta,18.0,Male,88.0,83.0,30.0,17.0,94.0,1
1681,Myra Mishra,20.0,Female,48.0,84.0,38.0,,84.0,0
1682,Rohan Chopra,18.0,Female,75.0,89.0,35.0,10.0,86.0,1
1683,Arjun Khanna,21.0,Male,58.0,65.0,29.0,6.0,55.0,0
1684,Vihaan Bose,17.0,Female,40.0,87.0,22.0,8.0,41.0,0
1685,Krishna Choudhary,23.0,Female,49.0,62.0,18.0,7.0,75.0,0
1686,Vihaan Verma,17.0,Female,75.0,,11.0,2.0,76.0,1
1687,Aadhya Bose,20.0,Female,48.0,71.0,14.0,16.0,67.0,0
1688,Diya Das,17.0,Male,84.0,65.0,30.0,1.0,50.0,0
1689,Riya Patel,17.0,Male,85.0,77.0,36.0,14.0,43.0,1
1690,Vivaan Choudhary,20.0,Female,81.0,97.0,36.0,13.0,31.0,1
1691,Ananya Agarwal,22.0,Female,71.0,84.0,14.0,17.0,99.0,1
1692,Diya Bansal,22.0,Male,71.0,94.0,28.0,15.0,62.0,1
1693,Saanvi Kapoor,20.0,Female,45.0,95.0,25.0,,35.0,0
1694,Vivaan Singh,23.0,Male,87.0,57.0,1.0,3.0,66.0,0
1695,Arjun Bose,21.0,Female,77.0,93.0,,19.0,43.0,1
1696,Myra Mehta,24.0,Female,56.0,71.0,14.0,5.0,66.0,0
1697,Isha Singh,17.0,Male,49.0,70.0,3.0,,37.0,0
1698,Sai Nair,23.0,Male,89.0,75.0,21.0,10.0,42.0,1
1699,Ishaan Saxena,17.0,Male,66.0,89.0,37.0,16.0,69.0,1
1700,Isha Choudhary,,Male,93.0,70.0,22.0,2.0,87.0,0
1701,Isha Agarwal,21.0,Female,89.0,74.0,25.0,12.0,47.0,1
1702,Rohan Mehta,22.0,Male,74.0,90.0,10.0,2.0,86.0,0
1703,Pihu Mehta,23.0,Female,91.0,50.0,27.0,15.0,67.0,0
1704,Saanvi Khanna,19.0,Male,98.0,55.0,1.0,14.0,61.0,0
1705,Ira Choudhary,19.0,Male,60.0,,7.0,10.0,95.0,0
1706,Saanvi Mehta,24.0,Female,64.0,72.0,28.0,17.0,54.0,1
1707,Riya Das,19.0,Male,67.0,,10.0,14.0,87.0,0
1708,Myra Mehta,,Male,86.0,92.0,36.0,,62.0,1
1709,Arjun Agarwal,24.0,Male,54.0,72.0,17.0,15.0,95.0,0
1710,Myra Sharma,22.0,Male,43.0,81.0,13.0,15.0,59.0,0
1711,Ira Reddy,21.0,Female,68.0,79.0,9.0,16.0,63.0,0
1712,Saanvi Chopra,17.0,Female,98.0,62.0,34.0,8.0,98.0,0
1713,Vivaan Mishra,21.0,Male,48.0,92.0,8.0,2.0,77.0,0
1714,Myra Agarwal,21.0,,,67.0,34.0,19.0,69.0,0
1715,Ira Saxena,22.0,Male,65.0,72.0,10.0,12.0,80.0,0
1716,Sai Agarwal,24.0,Female,58.0,64.0,11.0,2.0,42.0,0
1717,Aryan Patel,24.0,Female,95.0,82.0,2.0,6.0,60.0,0
1718,Pihu Nair,19.0,Female,67.0,70.0,38.0,5.0,,0
1719,Aadhya Choudhary,18.0,Female,56.0,88.0,13.0,8.0,92.0,0
1720,Aryan Sharma,17.0,Male,82.0,72.0,27.0,11.0,77.0,1
1721,Saanvi Malhotra,22.0,Male,96.0,76.0,10.0,14.0,77.0,0
1722,Riya Sharma,19.0,Male,80.0,94.0,38.0,,90.0,1
1723,Aryan Mehta,23.0,Female,81.0,93.0,24.0,2.0,41.0,1
1724,Riya Verma,18.0,Male,89.0,,20.0,9.0,85.0,0
1725,Sai Saxena,18.0,,,73.0,9.0,,47.0,0
1726,Ishaan Gupta,22.0,Female,84.0,96.0,14.0,18.0,56.0,1
1727,Krishna Kumar,20.0,Male,79.0,89.0,18.0,18.0,57.0,1
1728,Ananya Bansal,17.0,Male,78.0,91.0,21.0,12.0,81.0,1
1729,Arjun Agarwal,18.0,Male,88.0,56.0,20.0,11.0,45.0,0
1730,Sai Nair,22.0,Female,92.0,,31.0,0.0,87.0,1
1731,Rohan Bansal,22.0,Female,62.0,97.0,22.0,,38.0,1
1732,Rohan Singh,19.0,Male,86.0,69.0,12.0,15.0,55.0,0
1733,Aarav Mishra,23.0,Male,71.0,76.0,,14.0,57.0,0
1734,Myra Nair,,Female,91.0,55.0,3.0,15.0,65.0,0
1735,Pari Mehta,17.0,Male,86.0,76.0,27.0,10.0,38.0,1
1736,Pihu Khanna,24.0,Female,72.0,58.0,13.0,5.0,76.0,0
1737,Ishaan Reddy,21.0,Female,96.0,94.0,7.0,10.0,80.0,0
1738,Saanvi Sharma,23.0,Male,85.0,80.0,8.0,2.0,86.0,0
1739,Pihu Das,23.0,Male,44.0,70.0,34.0,14.0,61.0,0
1740,Krishna Choudhary,19.0,Male,82.0,75.0,36.0,0.0,96.0,1
1741,Saanvi Das,24.0,Male,87.0,89.0,20.0,6.0,86.0,1
1742,Vivaan Verma,18.0,Female,73.0,97.0,17.0,0.0,83.0,1
1743,Diya Bansal,18.0,Female,79.0,94.0,32.0,16.0,45.0,1
1744,Rohan Malhotra,19.0,Female,50.0,62.0,7.0,8.0,91.0,0
1745,Pari Patel,22.0,Male,89.0,98.0,16.0,12.0,85.0,1
1746,Diya Nair,18.0,Female,42.0,72.0,30.0,10.0,52.0,0
1747,Ananya Saxena,20.0,Male,97.0,69.0,33.0,19.0,46.0,0
1748,Aarav Singh,17.0,Male,72.0,86.0,5.0,5.0,67.0,0
1749,Sai Mishra,23.0,Male,50.0,77.0,21.0,0.0,59.0,0
1750,Sai Mishra,23.0,Male,55.0,66.0,13.0,6.0,87.0,0
1751,Sai Reddy,20.0,Male,57.0,77.0,2.0,11.0,51.0,0
1752,Ananya Choudhary,24.0,Male,69.0,90.0,11.0,19.0,46.0,1
1753,Vivaan Reddy,18.0,Female,87.0,51.0,35.0,18.0,44.0,0
1754,Diya Das,23.0,Male,94.0,74.0,11.0,16.0,77.0,1
1755,Aditya Saxena,21.0,Female,49.0,99.0,1.0,3.0,61.0,0
1756,Krishna Nair,24.0,Female,57.0,90.0,1.0,2.0,69.0,0
1757,Vivaan Khanna,17.0,Male,77.0,55.0,14.0,0.0,86.0,0
1758,Isha Bose,17.0,Male,58.0,,,17.0,87.0,0
1759,Ira Gupta,23.0,Male,75.0,87.0,28.0,14.0,45.0,1
1760,Aryan Mehta,19.0,Female,98.0,55.0,16.0,7.0,57.0,0
1761,Vihaan Kumar,24.0,Male,52.0,94.0,31.0,0.0,30.0,0
1762,Myra Bose,23.0,Female,95.0,60.0,6.0,19.0,70.0,0
1763,Aditya Verma,19.0,,,63.0,29.0,13.0,77.0,0
1764,Aarav Saxena,23.0,Male,42.0,51.0,27.0,3.0,60.0,0
1765,Pari Bose,21.0,Female,49.0,89.0,13.0,4.0,65.0,0
1766,Sai Verma,24.0,Female,77.0,52.0,29.0,12.0,62.0,0
1767,Krishna Saxena,22.0,Male,40.0,84.0,16.0,14.0,62.0,0
1768,Vivaan Choudhary,17.0,Female,94.0,82.0,31.0,5.0,52.0,1
1769,Aarav Mehta,23.0,Female,95.0,73.0,5.0,0.0,89.0,0
1770,Krishna Sharma,21.0,Female,66.0,68.0,23.0,18.0,59.0,0
1771,Pihu Reddy,19.0,Female,85.0,67.0,5.0,12.0,74.0,0
1772,Vivaan Kumar,19.0,Female,47.0,98.0,26.0,5.0,68.0,0
1773,Ira Malhotra,17.0,Male,90.0,73.0,17.0,14.0,74.0,1
1774,Saanvi Das,20.0,Male,85.0,94.0,23.0,15.0,41.0,1
